사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하자총승객수,연월,월일,등록일자
2019-01-01,월,경의선,수색,734.0,748.0,1482.0,2019-01,01-01,20190104
2019-01-01,월,경의선,화전,800.0,898.0,1698.0,2019-01,01-01,20190104
2019-01-01,월,경의선,강매,1071.0,1057.0,2128.0,2019-01,01-01,20190104
2019-01-01,월,경의선,행신,3639.0,3390.0,7029.0,2019-01,01-01,20190104
2019-01-01,월,경의선,능곡,1748.0,1700.0,3448.0,2019-01,01-01,20190104
2019-01-01,월,경의선,곡산,215.0,209.0,424.0,2019-01,01-01,20190104
2019-01-01,월,경의선,백마,2606.0,2497.0,5103.0,2019-01,01-01,20190104
2019-01-01,월,경의선,풍산,2476.0,2508.0,4984.0,2019-01,01-01,20190104
2019-01-01,월,경의선,일산,3725.0,3768.0,7493.0,2019-01,01-01,20190104
2019-01-01,월,경의선,탄현,3252.0,3199.0,6451.0,2019-01,01-01,20190104
2019-01-01,월,경의선,야당,2377.0,2265.0,4642.0,2019-01,01-01,20190104
2019-01-01,월,경의선,운정,2572.0,2670.0,5242.0,2019-01,01-01,20190104
2019-01-01,월,경의선,금릉,2311.0,2469.0,4780.0,2019-01,01-01,20190104
2019-01-01,월,경의선,금촌,4346.0,5071.0,9417.0,2019-01,01-01,20190104
2019-01-01,월,경의선,월롱,719.0,1761.0,2480.0,2019-01,01-01,20190104
2019-01-01,월,경의선,파주,729.0,659.0,1388.0,2019-01,01-01,20190104
2019-01-01,월,경의선,문산,3860.0,4170.0,8030.0,2019-01,01-01,20190104
2019-01-01,월,인천선,계양,1.0,0.0,1.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,신내,305.0,342.0,647.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,갈매,1068.0,954.0,2022.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,별내,1321.0,1232.0,2553.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,퇴계원,1542.0,1516.0,3058.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,사릉,1347.0,1534.0,2881.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,금곡,734.0,726.0,1460.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,평내호평,2649.0,2661.0,5310.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,천마산,787.0,765.0,1552.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,마석,1772.0,1963.0,3735.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,대성리,357.0,271.0,628.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,청평,1509.0,1083.0,2592.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,상천,275.0,114.0,389.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,가평,1520.0,1436.0,2956.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,굴봉산,143.0,109.0,252.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,백양리,332.0,282.0,614.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,강촌,409.0,356.0,765.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,김유정,298.0,290.0,588.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,남춘천,2149.0,2309.0,4458.0,2019-01,01-01,20190104
2019-01-01,월,경춘선,춘천,1782.0,1395.0,3177.0,2019-01,01-01,20190104
2019-01-01,월,수인선,달월,24.0,24.0,48.0,2019-01,01-01,20190104
2019-01-01,월,수인선,월곶,1359.0,1264.0,2623.0,2019-01,01-01,20190104
2019-01-01,월,수인선,소래포구,3610.0,3466.0,7076.0,2019-01,01-01,20190104
2019-01-01,월,수인선,인천논현,3086.0,3330.0,6416.0,2019-01,01-01,20190104
2019-01-01,월,수인선,호구포,1505.0,1658.0,3163.0,2019-01,01-01,20190104
2019-01-01,월,수인선,남동인더스파크,445.0,512.0,957.0,2019-01,01-01,20190104
2019-01-01,월,수인선,원인재,2368.0,2594.0,4962.0,2019-01,01-01,20190104
2019-01-01,월,수인선,연수,2916.0,2828.0,5744.0,2019-01,01-01,20190104
2019-01-01,월,수인선,송도,1601.0,1616.0,3217.0,2019-01,01-01,20190104
2019-01-01,월,수인선,인하대,2384.0,2281.0,4665.0,2019-01,01-01,20190104
2019-01-01,월,수인선,숭의,1669.0,1589.0,3258.0,2019-01,01-01,20190104
2019-01-01,월,수인선,신포,1174.0,1094.0,2268.0,2019-01,01-01,20190104
2019-01-01,월,1호선,인천,1065.0,1527.0,2592.0,2019-01,01-01,20190104
2019-01-01,월,신분당선,판교,1263.0,1179.0,2442.0,2019-01,01-01,20190104
2019-01-01,월,분당선,이매,580.0,357.0,937.0,2019-01,01-01,20190104
2019-01-01,월,경강선,삼동,664.0,644.0,1308.0,2019-01,01-01,20190104
2019-01-01,월,경강선,경기광주,2838.0,3014.0,5852.0,2019-01,01-01,20190104
2019-01-01,월,경강선,초월,1159.0,1196.0,2355.0,2019-01,01-01,20190104
2019-01-01,월,경강선,곤지암,1158.0,1260.0,2418.0,2019-01,01-01,20190104
2019-01-01,월,경강선,신둔도예촌,582.0,600.0,1182.0,2019-01,01-01,20190104
2019-01-01,월,경강선,이천,1559.0,1783.0,3342.0,2019-01,01-01,20190104
2019-01-01,월,경강선,부발,939.0,1343.0,2282.0,2019-01,01-01,20190104
2019-01-01,월,경강선,세종대왕릉,227.0,218.0,445.0,2019-01,01-01,20190104
2019-01-01,월,경강선,여주,1567.0,1437.0,3004.0,2019-01,01-01,20190104
2019-01-01,월,5호선,방화,3856.0,3911.0,7767.0,2019-01,01-01,20190104
2019-01-01,월,5호선,개화산,2745.0,2918.0,5663.0,2019-01,01-01,20190104
2019-01-01,월,5호선,김포공항,6626.0,5383.0,12009.0,2019-01,01-01,20190104
2019-01-01,월,5호선,송정,4376.0,4845.0,9221.0,2019-01,01-01,20190104
2019-01-01,월,5호선,마곡,2078.0,2195.0,4273.0,2019-01,01-01,20190104
2019-01-01,월,5호선,발산,6597.0,7088.0,13685.0,2019-01,01-01,20190104
2019-01-01,월,5호선,우장산,6160.0,6394.0,12554.0,2019-01,01-01,20190104
2019-01-01,월,5호선,화곡,12833.0,12644.0,25477.0,2019-01,01-01,20190104
2019-01-01,월,2호선,까치산,14189.0,14419.0,28608.0,2019-01,01-01,20190104
2019-01-01,월,5호선,신정,5774.0,5423.0,11197.0,2019-01,01-01,20190104
2019-01-01,월,5호선,목동,6859.0,7401.0,14260.0,2019-01,01-01,20190104
2019-01-01,월,5호선,오목교,10167.0,10831.0,20998.0,2019-01,01-01,20190104
2019-01-01,월,경의선,양평,2028.0,2158.0,4186.0,2019-01,01-01,20190104
2019-01-01,월,2호선,영등포구청,927.0,1031.0,1958.0,2019-01,01-01,20190104
2019-01-01,월,5호선,영등포시장,4125.0,4519.0,8644.0,2019-01,01-01,20190104
2019-01-01,월,1호선,신길,1237.0,1588.0,2825.0,2019-01,01-01,20190104
2019-01-01,월,5호선,여의도,5032.0,5305.0,10337.0,2019-01,01-01,20190104
2019-01-01,월,5호선,여의나루,3381.0,3427.0,6808.0,2019-01,01-01,20190104
2019-01-01,월,5호선,마포,4147.0,4208.0,8355.0,2019-01,01-01,20190104
2019-01-01,월,경의선,공덕,4120.0,4124.0,8244.0,2019-01,01-01,20190104
2019-01-01,월,5호선,애오개,2370.0,2621.0,4991.0,2019-01,01-01,20190104
2019-01-01,월,2호선,충정로,1128.0,1149.0,2277.0,2019-01,01-01,20190104
2019-01-01,월,5호선,서대문,4500.0,4304.0,8804.0,2019-01,01-01,20190104
2019-01-01,월,5호선,광화문,14714.0,13695.0,28409.0,2019-01,01-01,20190104
2019-01-01,월,3호선,종로3가,12188.0,10662.0,22850.0,2019-01,01-01,20190104
2019-01-01,월,2호선,을지로4가,1406.0,1867.0,3273.0,2019-01,01-01,20190104
2019-01-01,월,2호선,동대문역사문화공원,941.0,938.0,1879.0,2019-01,01-01,20190104
2019-01-01,월,5호선,청구,1566.0,1520.0,3086.0,2019-01,01-01,20190104
2019-01-01,월,5호선,신금호,2543.0,2834.0,5377.0,2019-01,01-01,20190104
2019-01-01,월,5호선,행당,3429.0,3171.0,6600.0,2019-01,01-01,20190104
2019-01-01,월,경의선,왕십리,2503.0,3078.0,5581.0,2019-01,01-01,20190104
2019-01-01,월,5호선,마장,2805.0,2735.0,5540.0,2019-01,01-01,20190104
2019-01-01,월,5호선,답십리,6893.0,6655.0,13548.0,2019-01,01-01,20190104
2019-01-01,월,5호선,장한평,6916.0,6841.0,13757.0,2019-01,01-01,20190104
2019-01-01,월,5호선,군자,4920.0,5774.0,10694.0,2019-01,01-01,20190104
2019-01-01,월,5호선,아차산,11627.0,11462.0,23089.0,2019-01,01-01,20190104
2019-01-01,월,5호선,광나루,7240.0,7120.0,14360.0,2019-01,01-01,20190104
2019-01-01,월,5호선,천호,10090.0,10101.0,20191.0,2019-01,01-01,20190104
2019-01-01,월,5호선,강동,8167.0,7770.0,15937.0,2019-01,01-01,20190104
2019-01-01,월,5호선,길동,3317.0,3449.0,6766.0,2019-01,01-01,20190104
2019-01-01,월,5호선,굽은다리,4569.0,4529.0,9098.0,2019-01,01-01,20190104
2019-01-01,월,5호선,명일,3265.0,3542.0,6807.0,2019-01,01-01,20190104
2019-01-01,월,5호선,고덕,3343.0,3481.0,6824.0,2019-01,01-01,20190104
2019-01-01,월,5호선,상일동,4063.0,4075.0,8138.0,2019-01,01-01,20190104
2019-01-01,월,5호선,둔촌동,3597.0,3754.0,7351.0,2019-01,01-01,20190104
2019-01-01,월,5호선,올림픽공원,1712.0,1670.0,3382.0,2019-01,01-01,20190104
2019-01-01,월,5호선,방이,2911.0,2993.0,5904.0,2019-01,01-01,20190104
2019-01-01,월,3호선,오금,1182.0,1205.0,2387.0,2019-01,01-01,20190104
2019-01-01,월,5호선,개롱,2564.0,2817.0,5381.0,2019-01,01-01,20190104
2019-01-01,월,5호선,거여,3009.0,3029.0,6038.0,2019-01,01-01,20190104
2019-01-01,월,5호선,마천,2448.0,2669.0,5117.0,2019-01,01-01,20190104
2019-01-01,월,6호선,응암,8505.0,9140.0,17645.0,2019-01,01-01,20190104
2019-01-01,월,6호선,역촌,1844.0,2277.0,4121.0,2019-01,01-01,20190104
2019-01-01,월,3호선,불광,3492.0,3073.0,6565.0,2019-01,01-01,20190104
2019-01-01,월,6호선,독바위,1521.0,1813.0,3334.0,2019-01,01-01,20190104
2019-01-01,월,3호선,연신내,1.0,0.0,1.0,2019-01,01-01,20190104
2019-01-01,월,6호선,구산,3422.0,2822.0,6244.0,2019-01,01-01,20190104
2019-01-01,월,6호선,새절,5938.0,6370.0,12308.0,2019-01,01-01,20190104
2019-01-01,월,6호선,증산,4997.0,5214.0,10211.0,2019-01,01-01,20190104
2019-01-01,월,경의선,디지털미디어시티,4721.0,4996.0,9717.0,2019-01,01-01,20190104
2019-01-01,월,6호선,월드컵경기장,6868.0,6763.0,13631.0,2019-01,01-01,20190104
2019-01-01,월,6호선,마포구청,5999.0,5654.0,11653.0,2019-01,01-01,20190104
2019-01-01,월,6호선,망원,6753.0,7344.0,14097.0,2019-01,01-01,20190104
2019-01-01,월,2호선,합정,8404.0,7212.0,15616.0,2019-01,01-01,20190104
2019-01-01,월,6호선,상수,6423.0,6064.0,12487.0,2019-01,01-01,20190104
2019-01-01,월,6호선,광흥창,3486.0,3362.0,6848.0,2019-01,01-01,20190104
2019-01-01,월,6호선,대흥,3010.0,3277.0,6287.0,2019-01,01-01,20190104
2019-01-01,월,경의선,공덕,6269.0,6249.0,12518.0,2019-01,01-01,20190104
2019-01-01,월,경의선,효창공원앞,2770.0,2522.0,5292.0,2019-01,01-01,20190104
2019-01-01,월,4호선,삼각지,2971.0,2396.0,5367.0,2019-01,01-01,20190104
2019-01-01,월,6호선,녹사평,3501.0,3169.0,6670.0,2019-01,01-01,20190104
2019-01-01,월,6호선,이태원,19418.0,12188.0,31606.0,2019-01,01-01,20190104
2019-01-01,월,6호선,한강진,4635.0,4946.0,9581.0,2019-01,01-01,20190104
2019-01-01,월,6호선,버티고개,981.0,1141.0,2122.0,2019-01,01-01,20190104
2019-01-01,월,3호선,약수,1407.0,1538.0,2945.0,2019-01,01-01,20190104
2019-01-01,월,5호선,청구,1378.0,1427.0,2805.0,2019-01,01-01,20190104
2019-01-01,월,2호선,신당,3192.0,2771.0,5963.0,2019-01,01-01,20190104
2019-01-01,월,6호선,동묘앞,5168.0,4703.0,9871.0,2019-01,01-01,20190104
2019-01-01,월,6호선,창신,1354.0,1268.0,2622.0,2019-01,01-01,20190104
2019-01-01,월,6호선,보문,3189.0,3376.0,6565.0,2019-01,01-01,20190104
2019-01-01,월,6호선,안암,5051.0,5476.0,10527.0,2019-01,01-01,20190104
2019-01-01,월,6호선,고려대,3719.0,3989.0,7708.0,2019-01,01-01,20190104
2019-01-01,월,6호선,월곡,5099.0,5272.0,10371.0,2019-01,01-01,20190104
2019-01-01,월,6호선,상월곡,2343.0,2293.0,4636.0,2019-01,01-01,20190104
2019-01-01,월,6호선,돌곶이,3452.0,3476.0,6928.0,2019-01,01-01,20190104
2019-01-01,월,1호선,석계,5586.0,5882.0,11468.0,2019-01,01-01,20190104
2019-01-01,월,6호선,태릉입구,2317.0,2665.0,4982.0,2019-01,01-01,20190104
2019-01-01,월,6호선,화랑대,4630.0,4191.0,8821.0,2019-01,01-01,20190104
2019-01-01,월,6호선,봉화산,3792.0,3844.0,7636.0,2019-01,01-01,20190104
2019-01-01,월,7호선,장암,826.0,434.0,1260.0,2019-01,01-01,20190104
2019-01-01,월,1호선,도봉산,4068.0,6098.0,10166.0,2019-01,01-01,20190104
2019-01-01,월,7호선,수락산,6727.0,6438.0,13165.0,2019-01,01-01,20190104
2019-01-01,월,7호선,마들,5116.0,5077.0,10193.0,2019-01,01-01,20190104
2019-01-01,월,4호선,노원,9350.0,9600.0,18950.0,2019-01,01-01,20190104
2019-01-01,월,7호선,중계,6021.0,5914.0,11935.0,2019-01,01-01,20190104
2019-01-01,월,7호선,하계,8419.0,8307.0,16726.0,2019-01,01-01,20190104
2019-01-01,월,7호선,공릉,5295.0,5698.0,10993.0,2019-01,01-01,20190104
2019-01-01,월,6호선,태릉입구,3930.0,3653.0,7583.0,2019-01,01-01,20190104
2019-01-01,월,7호선,먹골,4766.0,4850.0,9616.0,2019-01,01-01,20190104
2019-01-01,월,7호선,중화,5002.0,4928.0,9930.0,2019-01,01-01,20190104
2019-01-01,월,경의선,상봉,8113.0,7792.0,15905.0,2019-01,01-01,20190104
2019-01-01,월,7호선,면목,6961.0,7189.0,14150.0,2019-01,01-01,20190104
2019-01-01,월,7호선,사가정,7586.0,7728.0,15314.0,2019-01,01-01,20190104
2019-01-01,월,7호선,용마산,2870.0,3126.0,5996.0,2019-01,01-01,20190104
2019-01-01,월,7호선,중곡,4665.0,4333.0,8998.0,2019-01,01-01,20190104
2019-01-01,월,5호선,군자,6939.0,5318.0,12257.0,2019-01,01-01,20190104
2019-01-01,월,7호선,어린이대공원,5428.0,5382.0,10810.0,2019-01,01-01,20190104
2019-01-01,월,2호선,건대입구,9233.0,9262.0,18495.0,2019-01,01-01,20190104
2019-01-01,월,7호선,뚝섬유원지,3988.0,3792.0,7780.0,2019-01,01-01,20190104
2019-01-01,월,7호선,청담,5829.0,5851.0,11680.0,2019-01,01-01,20190104
2019-01-01,월,분당선,강남구청,3304.0,3707.0,7011.0,2019-01,01-01,20190104
2019-01-01,월,7호선,학동,4554.0,4138.0,8692.0,2019-01,01-01,20190104
2019-01-01,월,7호선,논현,5437.0,5595.0,11032.0,2019-01,01-01,20190104
2019-01-01,월,7호선,반포,2732.0,2778.0,5510.0,2019-01,01-01,20190104
2019-01-01,월,3호선,고속터미널,14671.0,9337.0,24008.0,2019-01,01-01,20190104
2019-01-01,월,7호선,내방,3995.0,4243.0,8238.0,2019-01,01-01,20190104
2019-01-01,월,7호선,이수,7219.0,7088.0,14307.0,2019-01,01-01,20190104
2019-01-01,월,7호선,남성,4837.0,5110.0,9947.0,2019-01,01-01,20190104
2019-01-01,월,7호선,숭실대입구,4906.0,5547.0,10453.0,2019-01,01-01,20190104
2019-01-01,월,7호선,상도,4620.0,4871.0,9491.0,2019-01,01-01,20190104
2019-01-01,월,7호선,장승배기,4920.0,5102.0,10022.0,2019-01,01-01,20190104
2019-01-01,월,7호선,신대방삼거리,7033.0,7368.0,14401.0,2019-01,01-01,20190104
2019-01-01,월,7호선,보라매,3451.0,3614.0,7065.0,2019-01,01-01,20190104
2019-01-01,월,7호선,신풍,5382.0,5274.0,10656.0,2019-01,01-01,20190104
2019-01-01,월,7호선,대림,9579.0,8974.0,18553.0,2019-01,01-01,20190104
2019-01-01,월,7호선,남구로,7964.0,7700.0,15664.0,2019-01,01-01,20190104
2019-01-01,월,1호선,가산디지털단지,12017.0,10926.0,22943.0,2019-01,01-01,20190104
2019-01-01,월,7호선,철산,10382.0,10491.0,20873.0,2019-01,01-01,20190104
2019-01-01,월,7호선,광명사거리,13471.0,13548.0,27019.0,2019-01,01-01,20190104
2019-01-01,월,7호선,천왕,3615.0,3727.0,7342.0,2019-01,01-01,20190104
2019-01-01,월,1호선,온수,3637.0,3883.0,7520.0,2019-01,01-01,20190104
2019-01-01,월,7호선,까치울,3188.0,3144.0,6332.0,2019-01,01-01,20190104
2019-01-01,월,7호선,부천종합운동장,2311.0,2189.0,4500.0,2019-01,01-01,20190104
2019-01-01,월,7호선,춘의,3392.0,3322.0,6714.0,2019-01,01-01,20190104
2019-01-01,월,7호선,신중동,5392.0,5354.0,10746.0,2019-01,01-01,20190104
2019-01-01,월,7호선,부천시청,5824.0,5753.0,11577.0,2019-01,01-01,20190104
2019-01-01,월,7호선,상동,7498.0,7349.0,14847.0,2019-01,01-01,20190104
2019-01-01,월,7호선,삼산체육관,2556.0,2419.0,4975.0,2019-01,01-01,20190104
2019-01-01,월,7호선,굴포천,4568.0,4604.0,9172.0,2019-01,01-01,20190104
2019-01-01,월,7호선,부평구청,4502.0,3870.0,8372.0,2019-01,01-01,20190104
2019-01-01,월,8호선,암사,7919.0,7865.0,15784.0,2019-01,01-01,20190104
2019-01-01,월,5호선,천호,8875.0,9892.0,18767.0,2019-01,01-01,20190104
2019-01-01,월,8호선,강동구청,4043.0,4184.0,8227.0,2019-01,01-01,20190104
2019-01-01,월,8호선,몽촌토성,3812.0,3785.0,7597.0,2019-01,01-01,20190104
2019-01-01,월,2호선,잠실,10997.0,11475.0,22472.0,2019-01,01-01,20190104
2019-01-01,월,8호선,석촌,3568.0,4506.0,8074.0,2019-01,01-01,20190104
2019-01-01,월,8호선,송파,2352.0,2441.0,4793.0,2019-01,01-01,20190104
2019-01-01,월,3호선,가락시장,3054.0,3769.0,6823.0,2019-01,01-01,20190104
2019-01-01,월,8호선,문정,3882.0,4227.0,8109.0,2019-01,01-01,20190104
2019-01-01,월,3호선,종로3가,17798.0,15762.0,33560.0,2019-01,01-01,20190104
2019-01-01,월,8호선,장지,10613.0,10488.0,21101.0,2019-01,01-01,20190104
2019-01-01,월,분당선,복정,4174.0,3665.0,7839.0,2019-01,01-01,20190104
2019-01-01,월,8호선,산성,2966.0,2965.0,5931.0,2019-01,01-01,20190104
2019-01-01,월,8호선,남한산성입구,5952.0,5878.0,11830.0,2019-01,01-01,20190104
2019-01-01,월,8호선,단대오거리,4890.0,5107.0,9997.0,2019-01,01-01,20190104
2019-01-01,월,8호선,신흥,2708.0,2976.0,5684.0,2019-01,01-01,20190104
2019-01-01,월,8호선,수진,2839.0,2546.0,5385.0,2019-01,01-01,20190104
2019-01-01,월,분당선,모란,2496.0,2109.0,4605.0,2019-01,01-01,20190104
2019-01-01,월,9호선,개화,2241.0,2029.0,4270.0,2019-01,01-01,20190104
2019-01-01,월,5호선,김포공항,7448.0,8746.0,16194.0,2019-01,01-01,20190104
2019-01-01,월,9호선,공항시장,1441.0,1696.0,3137.0,2019-01,01-01,20190104
2019-01-01,월,9호선,신방화,3253.0,3388.0,6641.0,2019-01,01-01,20190104
2019-01-01,월,9호선,마곡나루,3798.0,4056.0,7854.0,2019-01,01-01,20190104
2019-01-01,월,9호선,양천향교,3530.0,3820.0,7350.0,2019-01,01-01,20190104
2019-01-01,월,9호선,가양,8571.0,8953.0,17524.0,2019-01,01-01,20190104
2019-01-01,월,9호선,증미,2678.0,2964.0,5642.0,2019-01,01-01,20190104
2019-01-01,월,9호선,등촌,4057.0,4469.0,8526.0,2019-01,01-01,20190104
2019-01-01,월,9호선,염창,6958.0,7079.0,14037.0,2019-01,01-01,20190104
2019-01-01,월,9호선,신목동,1451.0,1407.0,2858.0,2019-01,01-01,20190104
2019-01-01,월,9호선,선유도,2435.0,2509.0,4944.0,2019-01,01-01,20190104
2019-01-01,월,2호선,당산,7324.0,7583.0,14907.0,2019-01,01-01,20190104
2019-01-01,월,9호선,국회의사당,3652.0,3007.0,6659.0,2019-01,01-01,20190104
2019-01-01,월,5호선,여의도,4925.0,4548.0,9473.0,2019-01,01-01,20190104
2019-01-01,월,9호선,샛강,1452.0,1481.0,2933.0,2019-01,01-01,20190104
2019-01-01,월,1호선,노량진,14953.0,17330.0,32283.0,2019-01,01-01,20190104
2019-01-01,월,9호선,노들,2026.0,1817.0,3843.0,2019-01,01-01,20190104
2019-01-01,월,9호선,흑석,3848.0,4301.0,8149.0,2019-01,01-01,20190104
2019-01-01,월,4호선,동작,1549.0,1403.0,2952.0,2019-01,01-01,20190104
2019-01-01,월,9호선,구반포,1010.0,1090.0,2100.0,2019-01,01-01,20190104
2019-01-01,월,9호선,신반포,988.0,1053.0,2041.0,2019-01,01-01,20190104
2019-01-01,월,3호선,고속터미널,8109.0,13250.0,21359.0,2019-01,01-01,20190104
2019-01-01,월,9호선,사평,1161.0,1137.0,2298.0,2019-01,01-01,20190104
2019-01-01,월,9호선,신논현,13525.0,12769.0,26294.0,2019-01,01-01,20190104
2019-01-01,월,4호선,서울역,14043.0,9955.0,23998.0,2019-01,01-01,20190104
2019-01-01,월,경의선,공덕,1363.0,1761.0,3124.0,2019-01,01-01,20190104
2019-01-01,월,2호선,홍대입구,9151.0,8059.0,17210.0,2019-01,01-01,20190104
2019-01-01,월,경의선,디지털미디어시티,3366.0,3350.0,6716.0,2019-01,01-01,20190104
2019-01-01,월,9호선,마곡나루,1172.0,1464.0,2636.0,2019-01,01-01,20190104
2019-01-01,월,5호선,김포공항,7738.0,4672.0,12410.0,2019-01,01-01,20190104
2019-01-01,월,인천선,계양,4884.0,5303.0,10187.0,2019-01,01-01,20190104
2019-01-01,월,인천2호선,검암,4255.0,4720.0,8975.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,청라국제도시,2641.0,2733.0,5374.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,운서,4681.0,5259.0,9940.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,공항화물청사,1256.0,2205.0,3461.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,인천공항1터미널,16138.0,17020.0,33158.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,인천공항2터미널,5591.0,5550.0,11141.0,2019-01,01-01,20190104
2019-01-01,월,공항철도,영종,1456.0,1516.0,2972.0,2019-01,01-01,20190104
2019-01-01,월,9호선,언주,2900.0,2667.0,5567.0,2019-01,01-01,20190104
2019-01-01,월,분당선,선정릉,2035.0,2334.0,4369.0,2019-01,01-01,20190104
2019-01-01,월,9호선,삼성중앙,1479.0,1602.0,3081.0,2019-01,01-01,20190104
2019-01-01,월,9호선,봉은사,9052.0,8309.0,17361.0,2019-01,01-01,20190104
2019-01-01,월,2호선,종합운동장,1785.0,1629.0,3414.0,2019-01,01-01,20190104
2019-01-01,월,9호선,삼전,2477.0,2585.0,5062.0,2019-01,01-01,20190104
2019-01-01,월,9호선,석촌고분,2079.0,2176.0,4255.0,2019-01,01-01,20190104
2019-01-01,월,8호선,석촌,2423.0,1781.0,4204.0,2019-01,01-01,20190104
